id;cpgu_order;related_order
288787840;7720868;7720814
288788454;7720883;7720814
288789309;7720905;7720814
288793754;7720916;7720988
288800956;7720916;7721142
288793753;7720988;7720916
288796708;7721018;7721032
288796709;7721032;7721018
288814714;7721060;7721422
288800955;7721142;7720916
288801144;7721144;7720810
288813431;7721363;7721382
288813430;7721382;7721363
288814713;7721422;7721060
288817281;7721487;7647808
288821593;7721571;7714147
292130531;7721581;7783925
288858392;7721713;7722352
288835182;7721720;7721860
288891933;7721796;7721905
288834889;7721796;7721851
288834888;7721851;7721796
288843518;7721853;7722059
288835181;7721860;7721720
288891932;7721905;7721796
289033211;7721989;7726041
288952449;7721989;7724219
288879250;7721989;7722651
288987902;7721989;7638494
288988967;7721989;7638281
289038121;7721989;7726125
288843310;7722028;7722053
288844395;7722053;7722085
288843309;7722053;7722028
288843517;7722059;7721853
288844394;7722085;7722053
288845295;7722085;7722103
288847854;7722099;7722161
288852933;7722102;7722133
288853070;7722102;7722170
288845742;7722103;7722114
288845294;7722103;7722085
288845741;7722114;7722103
288846167;7722114;7722125
288846166;7722125;7722114
288852934;7722133;7722102
288847853;7722161;7722099
288853071;7722170;7722102
288849843;7722212;7713787
288854962;7722289;7720630
288865911;7722302;7722318
289027538;7722315;7720035
288865912;7722318;7722302
288855974;7722345;7713314
289041845;7722345;7726230
288857847;7722347;7720630
288858393;7722352;7721713
288868767;7722517;7722615
288971609;7722549;7720035
288869011;7722594;7720630
288868766;7722615;7722517
288871073;7722642;7720630
288879251;7722651;7721989
288893687;7722709;7723164
288891046;7722709;7723101
288971410;7722741;7720035
288882750;7722872;7722931
288906240;7722898;7723462
288898376;7722898;7723279
288882749;7722931;7722872
288889366;7723020;7723048
288889365;7723048;7723020
288891045;7723101;7722709
288898348;7723164;7723278
288893686;7723164;7722709
288901487;7723199;7723241
288901354;7723199;7723218
288901355;7723218;7723199
288901488;7723241;7723199
288898347;7723278;7723164
288898375;7723279;7722898
288921477;7723343;7723799
288926799;7723414;7723908
288906239;7723462;7722898
288910958;7723466;7723551
288911234;7723482;7723551
288938984;7723523;7724184
288910957;7723551;7723466
288911233;7723551;7723482
288920508;7723698;7723786
288926912;7723704;7723908
288920507;7723786;7723698
288921476;7723799;7723343
288926996;7723849;7723908
288926798;7723908;7723414
288926995;7723908;7723849
288926911;7723908;7723704
288944162;7724092;7724198
288944090;7724092;7724104
288944091;7724104;7724092
288943631;7724119;7724160
288945877;7724119;7724151
288945878;7724151;7724119
288942777;7724151;7724160
288943630;7724160;7724119
288942776;7724160;7724151
288938983;7724184;7723523
288944163;7724198;7724092
288952450;7724219;7721989
288971152;7724256;7720035
288946426;7724319;7724326
288946425;7724326;7724319
288960724;7724406;7724462
288960723;7724462;7724406
288958793;7724578;7724601
288958792;7724601;7724578
288966617;7724710;7720630
288984760;7724752;7725127
288968696;7724781;7720630
288972622;7724848;7724884
288972610;7724866;7724884
288972609;7724884;7724866
288972621;7724884;7724848
288993763;7725127;7725228
288984759;7725127;7724752
288993762;7725228;7725127
289005994;7725414;7725425
289008726;7725425;7725603
289005993;7725425;7725414
289002102;7725494;7601598
289007309;7725495;7725596
289008506;7725567;7725599
289008452;7725578;7725599
289007308;7725596;7725495
289010294;7725596;7725648
289008505;7725599;7725567
289008451;7725599;7725578
289008727;7725603;7725425
289010293;7725648;7725596
289033822;7725710;7726077
289070062;7725800;7726706
289034074;7725982;7726077
289038981;7725985;7726012
289035145;7725985;7726107
289033132;7725992;7726041
289032950;7725995;7726060
289038982;7726012;7725985
289033133;7726041;7725992
289033212;7726041;7721989
289043815;7726059;7726150
289032949;7726060;7725995
289033821;7726077;7725710
289034073;7726077;7725982
289035144;7726107;7725985
289038122;7726125;7721989
289043790;7726135;7726150
289043789;7726150;7726135
289043814;7726150;7726059
289041844;7726230;7722345
289247652;7726230;7730550
289057214;7726368;7726416
289063965;7726368;7726567
289057215;7726416;7726368
294294260;7726439;7829224
289063966;7726567;7726368
294297518;7726621;7829288
289070431;7726690;7726719
289070061;7726706;7725800
289070430;7726719;7726690
289080612;7726900;7726905
289080611;7726905;7726900
289084724;7726971;7726989
289085813;7726976;7727011
289084723;7726989;7726971
289085812;7727011;7726976
289087549;7727040;7727043
289087704;7727043;7727045
289087548;7727043;7727040
289087703;7727045;7727043
289087964;7727045;7727049
289087963;7727049;7727045
289489537;7727239;7734844
289117729;7727346;7727463
289485733;7727354;7734777
289145609;7727423;7728164
289117728;7727463;7727346
289216536;7727610;7729857
289140054;7727633;7727900
289130029;7727654;7727674
289130096;7727654;7727693
289130030;7727674;7727654
289130097;7727693;7727654
289140055;7727900;7727633
289143295;7727903;7728081
289154304;7728008;7728390
289143294;7728081;7727903
289144485;7728114;7728133
289145473;7728114;7728158
289144484;7728133;7728114
289147001;7728158;7728205
289145472;7728158;7728114
289146479;7728158;7728189
289145608;7728164;7727423
289146478;7728189;7728158
289147476;7728205;7728223
289147000;7728205;7728158
289147475;7728223;7728205
289154303;7728390;7728008
289169051;7728482;7728740
289182366;7728583;7729015
289169052;7728740;7728482
289171718;7728741;7728808
289171717;7728808;7728741
289174384;7728857;7672795
289179678;7728870;7728970
289180117;7728933;7728970
289179677;7728970;7728870
289180116;7728970;7728933
289187062;7728979;7728991
289187061;7728991;7728979
289187068;7728991;7729066
289182367;7729015;7728583
289254262;7729020;7730684
289182990;7729023;7729068
289187069;7729066;7728991
289182989;7729068;7729023
289184808;7729103;7729115
289185041;7729115;7729121
289184807;7729115;7729103
289185040;7729121;7729115
289185329;7729121;7729124
289185328;7729124;7729121
289200749;7729225;7729245
289200257;7729228;7729245
289200748;7729245;7729225
289200256;7729245;7729228
289247329;7729629;7730543
289249031;7729629;7730579
289214070;7729661;7729809
289208866;7729676;7644531
289214069;7729809;7729661
289216535;7729857;7727610
289226925;7729933;7730040
289226926;7730040;7729933
289230656;7730118;7730148
289230835;7730145;7730148
289230834;7730148;7730145
289230655;7730148;7730118
289243911;7730227;7730391
289237322;7730297;7730323
289239941;7730297;7730381
289237319;7730323;7730297
289239940;7730381;7730297
289243910;7730391;7730227
289249893;7730391;7730589
289247328;7730543;7729629
289247651;7730550;7726230
289249030;7730579;7729629
289251162;7730579;7730619
289249894;7730589;7730391
289251161;7730619;7730579
289256900;7730673;7730717
289254261;7730684;7729020
289256899;7730717;7730673
289257154;7730717;7730718
289257155;7730718;7730717
289285073;7730819;7730830
289285074;7730830;7730819
289307907;7731018;7731301
289298629;7731018;7731190
289298630;7731190;7731018
299919353;7731211;7945363
289304209;7731232;7731316
289304665;7731232;7731249
289491838;7731245;7731860
289492531;7731245;7732525
289492826;7731245;7733043
289492091;7731245;7732263
289491449;7731245;7731407
289304666;7731249;7731232
289307908;7731301;7731018
289304210;7731316;7731232
289312913;7731326;7731344
289312662;7731326;7731369
289312914;7731344;7731326
289305374;7731348;7626115
289312663;7731369;7731326
299926857;7731385;7945502
289469751;7731393;7734468
289348206;7731393;7732094
289428494;7731393;7733631
289373013;7731393;7732552
289344251;7731393;7732005
289370259;7731393;7732462
289491450;7731407;7731245
289314877;7731469;7731496
289314878;7731496;7731469
289324344;7731561;7731676
289322501;7731603;7731613
289322502;7731613;7731603
289322441;7731641;7731647
289359487;7731641;7732286
289322440;7731647;7731641
289324345;7731676;7731561
289346837;7731755;7732091
289332392;7731825;7690458
289491839;7731860;7731245
289344252;7732005;7731393
289344948;7732006;7732033
289344949;7732033;7732006
289366226;7732038;7732407
289345752;7732054;7732074
289356914;7732054;7732257
289345751;7732074;7732054
289346415;7732074;7732087
289346414;7732087;7732074
289346836;7732091;7731755
289348207;7732094;7731393
289356913;7732257;7732054
289492092;7732263;7731245
289359486;7732286;7731641
289366325;7732357;7732407
289367074;7732390;7732460
289366286;7732396;7732407
289366225;7732407;7732038
289366324;7732407;7732357
289366285;7732407;7732396
289367073;7732460;7732390
289370260;7732462;7731393
289403149;7732464;7732492
289403150;7732492;7732464
289492532;7732525;7731245
289373014;7732552;7731393
289381992;7732734;7732763
289381993;7732763;7732734
295109934;7732982;7845842
289492827;7733043;7731245
289402953;7733054;7733156
289401700;7733054;7733127
289400103;7733054;7733082
289400104;7733082;7733054
289401701;7733127;7733054
289408604;7733136;7733278
289411437;7733155;7733327
289402954;7733156;7733054
289406838;7733227;7733241
289406837;7733241;7733227
289408603;7733278;7733136
289409254;7733278;7733295
289414085;7733284;7733379
289409253;7733295;7733278
289411436;7733327;7733155
289414084;7733379;7733284
289428495;7733631;7731393
289434744;7733742;7733789
289434972;7733760;7733789
289439510;7733763;7733887
289434743;7733789;7733742
289434971;7733789;7733760
289439509;7733887;7733763
295720687;7734022;7858824
289811176;7734085;7741080
289468019;7734452;7666170
289469752;7734468;7731393
289486987;7734743;7734790
289485321;7734754;7734768
289485560;7734768;7734776
289485320;7734768;7734754
289485559;7734776;7734768
289486041;7734776;7734781
289485732;7734777;7727354
289486040;7734781;7734776
289486986;7734790;7734743
289489536;7734844;7727239
289497252;7734969;7734989
289497251;7734989;7734969
289501394;7734996;7735082
289501393;7735082;7734996
289522916;7735174;7735514
289539904;7735282;7735782
289526482;7735442;7735571
289520943;7735446;7735471
289520942;7735471;7735446
289521402;7735471;7735477
289521401;7735477;7735471
289522915;7735514;7735174
289528730;7735514;7735598
289529046;7735519;7735622
289540028;7735534;7735782
289526481;7735571;7735442
289528731;7735598;7735514
289529045;7735622;7735519
289532017;7735631;7735663
289532016;7735663;7735631
289539706;7735671;7735782
289536947;7735731;7735735
289553835;7735731;7736058
289536946;7735735;7735731
289540027;7735782;7735534
289539903;7735782;7735282
289539705;7735782;7735671
289545725;7735914;7735955
289545724;7735955;7735914
289549541;7735970;7736019
289548314;7736002;7586298
289549540;7736019;7735970
289553834;7736058;7735731
289556227;7736137;7736138
289556226;7736138;7736137
289582855;7736181;7736263
289582854;7736263;7736181
289627912;7736318;7736507
289593299;7736406;7736464
289729143;7736447;7738808
289728941;7736447;7739139
289593298;7736464;7736406
289627913;7736507;7736318
289624173;7736811;7737078
289770674;7737019;7739005
289769333;7737019;7740043
289697118;7737019;7738584
289624172;7737078;7736811
289792927;7737176;7738833
289792393;7737176;7740582
289808568;7737176;7740979
289818893;7737176;7741230
289829544;7737176;7741445
289728852;7737176;7739205
289634410;7737218;7737250
289634409;7737250;7737218
289648524;7737585;6810674
289677214;7737639;7738235
289807273;7737674;7740987
289959548;7737885;7744083
289671168;7737916;7738122
289671167;7738122;7737916
289677213;7738235;7737639
289686190;7738375;7738457
289955480;7738423;7744083
289686189;7738457;7738375
289686417;7738457;7738464
289686416;7738464;7738457
289689821;7738494;7738527
290404080;7738497;7752134
289689820;7738527;7738494
289694074;7738539;7738632
289697119;7738584;7737019
290404708;7738629;7752145
289694073;7738632;7738539
289694394;7738632;7738641
289694393;7738641;7738632
289700173;7738644;7738665
289700174;7738665;7738644
289709262;7738709;7738982
289955911;7738724;7744083
289729144;7738808;7736447
289792928;7738833;7737176
289762517;7738852;7738892
289705258;7738861;7738886
289705804;7738886;7738902
289705257;7738886;7738861
289762516;7738892;7738852
289706683;7738902;7738925
289705803;7738902;7738886
289707145;7738925;7738938
289707606;7738925;7738952
289706682;7738925;7738902
289707144;7738938;7738925
289707605;7738952;7738925
289708523;7738952;7738976
289708522;7738976;7738952
289709261;7738982;7738709
290137206;7739001;7747124
289770675;7739005;7737019
289728942;7739139;7736447
289956173;7739144;7744083
289727119;7739180;7739285
289728853;7739205;7737176
289727118;7739285;7739180
289956613;7739664;7744083
289765248;7739702;7740086
289771747;7739914;7739999
289771746;7739999;7739914
289767461;7740001;7740135
289763230;7740001;7740039
289763229;7740039;7740001
289769334;7740043;7737019
289775256;7740057;7740077
289770159;7740067;7740197
289776270;7740072;7740259
289775516;7740077;7740174
289775255;7740077;7740057
289765247;7740086;7739702
289772087;7740086;7740228
289773095;7740103;7740183
289767460;7740135;7740001
289954844;7740146;7744083
289775517;7740174;7740077
289779492;7740183;7740329
289773094;7740183;7740103
289770158;7740197;7740067
289772086;7740228;7740086
